   4.7864889819326142E-006   9.7327628575679661E-012   2.4923985869415625E-002
   4.9072738304838004E-006   9.7326230867508902E-012   2.4923985869415476E-002
   5.0311066291492754E-006   9.7324833179410406E-012   2.4923985869415449E-002
   5.1580642915486783E-006   9.7323435511383917E-012   2.4923985869415646E-002
   5.2882256721814688E-006   9.7322037863429143E-012   2.4923985869415508E-002
   5.4216716154041408E-006   9.7320640235545794E-012   2.4923985869415466E-002
   5.5584850056433562E-006   9.7319242627733545E-012   2.4923985869415542E-002
   5.6987508188761671E-006   9.7317845039992189E-012   2.4923985869415407E-002
   5.8425561754093343E-006   9.7316447472321368E-012   2.4923985869415469E-002
   5.9899903939905038E-006   9.7315049924720808E-012   2.4923985869415556E-002
   6.1411450472848428E-006   9.7313652397190251E-012   2.4923985869415393E-002
   6.2961140187516193E-006   9.7312254889729374E-012   2.4923985869415504E-002
   6.4549935609560312E-006   9.7310857402337902E-012   2.4923985869415671E-002
   6.6178823553524939E-006   9.7309459935015560E-012   2.4923985869415442E-002
   6.7848815735765499E-006   9.7308062487762041E-012   2.4923985869415369E-002
   6.9560949402834512E-006   9.7306665060577055E-012   2.4923985869415556E-002
   7.1316287975724255E-006   9.7305267653460327E-012   2.4923985869415455E-002
   7.3115921710366741E-006   9.7303870266411550E-012   2.4923985869415455E-002
   7.4960968374801190E-006   9.7302472899430449E-012   2.4923985869415535E-002
   7.6852573943429240E-006   9.7301075552516766E-012   2.4923985869415466E-002
   7.8791913308789665E-006   9.7299678225670162E-012   2.4923985869415442E-002
   8.0780191011294200E-006   9.7298280918890361E-012   2.4923985869415625E-002
   8.2818641987378049E-006   9.7296883632177090E-012   2.4923985869415546E-002
   8.4908532336529391E-006   9.7295486365530057E-012   2.4923985869415351E-002
   8.7051160107674959E-006   9.7294089118948956E-012   2.4923985869415556E-002
   8.9247856105409235E-006   9.7292691892433544E-012   2.4923985869415542E-002
   9.1499984716568661E-006   9.7291294685983481E-012   2.4923985869415483E-002
   9.3808944757664215E-006   9.7289897499598494E-012   2.4923985869415483E-002
   9.6176170343698262E-006   9.7288500333278324E-012   2.4923985869415421E-002
   9.8603131778905866E-006   9.7287103187022647E-012   2.4923985869415525E-002
   1.0109133646997340E-005   9.7285706060831189E-012   2.4923985869415643E-002
   1.0364232986230178E-005   9.7284308954703643E-012   2.4923985869415431E-002
   1.0625769639989600E-005   9.7282911868639767E-012   2.4923985869415379E-002
   1.0893906050947706E-005   9.7281514802639237E-012   2.4923985869415587E-002
   1.1168808760942723E-005   9.7280117756701763E-012   2.4923985869415497E-002
   1.1450648514419587E-005   9.7278720730827054E-012   2.4923985869415435E-002
   1.1739600364480797E-005   9.7277323725014852E-012   2.4923985869415594E-002
   1.2035843781613398E-005   9.7275926739264881E-012   2.4923985869415435E-002
   1.2339562765159644E-005   9.7274529773576786E-012   2.4923985869415372E-002
   1.2650945957600604E-005   9.7273132827950310E-012   2.4923985869415612E-002
   1.2970186761723600E-005   9.7271735902385192E-012   2.4923985869415605E-002
   1.3297483460746365E-005   9.7270338996881095E-012   2.4923985869415542E-002
   1.3633039341472459E-005   9.7268942111437792E-012   2.4923985869415372E-002
   1.3977062820554451E-005   9.7267545246054943E-012   2.4923985869415306E-002
   1.4329767573943317E-005   9.7266148400732275E-012   2.4923985869415560E-002
   1.4691372669604396E-005   9.7264751575469495E-012   2.4923985869415556E-002
   1.5062102703582393E-005   9.7263354770266347E-012   2.4923985869415549E-002
   1.5442187939499943E-005   9.7261957985122522E-012   2.4923985869415671E-002
   1.5831864451576308E-005   9.7260561220037697E-012   2.4923985869415303E-002
   1.6231374271255116E-005   9.7259164475011631E-012   2.4923985869415355E-002
   1.6640965537532217E-005   9.7257767750044032E-012   2.4923985869415587E-002
   1.7060892651076885E-005   9.7256371045134594E-012   2.4923985869415567E-002
   1.7491416432242330E-005   9.7254974360283042E-012   2.4923985869415497E-002
   1.7932804283063425E-005   9.7253577695489052E-012   2.4923985869415539E-002
   1.8385330353342464E-005   9.7252181050752415E-012   2.4923985869415372E-002
   1.8849275710925907E-005   9.7250784426072759E-012   2.4923985869415344E-002
   1.9324928516278127E-005   9.7249387821449842E-012   2.4923985869415660E-002
   1.9812584201460275E-005   9.7247991236883357E-012   2.4923985869415612E-002
   2.0312545653625732E-005   9.7246594672373029E-012   2.4923985869415514E-002
   2.0825123403145925E-005   9.7245198127918551E-012   2.4923985869415476E-002
   2.1350635816483417E-005   9.7243801603519649E-012   2.4923985869415324E-002
   2.1889409293932056E-005   9.7242405099176064E-012   2.4923985869415438E-002
   2.2441778472347044E-005   9.7241008614887457E-012   2.4923985869415539E-002
   2.3008086432990719E-005   9.7239612150653569E-012   2.4923985869415501E-002
   2.3588684914623347E-005   9.7238215706474109E-012   2.4923985869415657E-002
   2.4183934531971060E-005   9.7236819282348755E-012   2.4923985869415549E-002
   2.4794204999706782E-005   9.7235422878277280E-012   2.4923985869415282E-002
   2.5419875362083216E-005   9.7234026494259345E-012   2.4923985869415383E-002
   2.6061334228360506E-005   9.7232630130294691E-012   2.4923985869415563E-002
   2.6718980014174762E-005   9.7231233786383012E-012   2.4923985869415563E-002
   2.7393221188997484E-005   9.7229837462524033E-012   2.4923985869415591E-002
   2.8084476529839461E-005   9.7228441158717463E-012   2.4923985869415553E-002
   2.8793175381356787E-005   9.7227044874963027E-012   2.4923985869415372E-002
   2.9519757922520531E-005   9.7225648611260402E-012   2.4923985869415400E-002
   3.0264675440015717E-005   9.7224252367609330E-012   2.4923985869415445E-002
   3.1028390608539324E-005   9.7222856144009504E-012   2.4923985869415542E-002
   3.1811377778171597E-005   9.7221459940460649E-012   2.4923985869415643E-002
   3.2614123268998907E-005   9.7220063756962490E-012   2.4923985869415615E-002
   3.3437125673171412E-005   9.7218667593514705E-012   2.4923985869415372E-002
   3.4280896164582887E-005   9.7217271450117035E-012   2.4923985869415261E-002
   3.5145958816365324E-005   9.7215875326769156E-012   2.4923985869415525E-002
   3.6032850926395186E-005   9.7214479223470827E-012   2.4923985869415622E-002
   3.6942123351013790E-005   9.7213083140221740E-012   2.4923985869415639E-002
   3.7874340847168940E-005   9.7211687077021605E-012   2.4923985869415528E-002
   3.8830082423190322E-005   9.7210291033870115E-012   2.4923985869415247E-002
   3.9809941698416590E-005   9.7208895010767011E-012   2.4923985869415334E-002
   4.0814527271897489E-005   9.7207499007712018E-012   2.4923985869415625E-002
   4.1844463100399894E-005   9.7206103024704798E-012   2.4923985869415632E-002
   4.2900388885952790E-005   9.7204707061745108E-012   2.4923985869415560E-002
   4.3982960473171733E-005   9.7203311118832624E-012   2.4923985869415546E-002
   4.5092850256609580E-005   9.7201915195967089E-012   2.4923985869415514E-002
   4.6230747598386547E-005   9.7200519293148195E-012   2.4923985869415292E-002
   4.7397359256358962E-005   9.7199123410375684E-012   2.4923985869415403E-002
   4.8593409823092739E-005   9.7197727547649217E-012   2.4923985869415601E-002
   4.9819642175913932E-005   9.7196331704968551E-012   2.4923985869415518E-002
   5.1076817938316372E-005   9.7194935882333363E-012   2.4923985869415573E-002
   5.2365717953012550E-005   9.7193540079743411E-012   2.4923985869415612E-002
   5.3687142766921748E-005   9.7192144297198371E-012   2.4923985869415376E-002
   5.5041913128396637E-005   9.7190748534697954E-012   2.4923985869415358E-002
   5.6430870496997239E-005   9.7189352792241899E-012   2.4923985869415521E-002
   5.7854877566128590E-005   9.7187957069829902E-012   2.4923985869415546E-002
   5.9314818798867150E-005   9.7186561367461669E-012   2.4923985869415625E-002
   6.0811600977308416E-005   9.7185165685136912E-012   2.4923985869415532E-002
   6.2346153765777091E-005   9.7183770022855371E-012   2.4923985869415313E-002
   6.3919430288249661E-005   9.7182374380616707E-012   2.4923985869415331E-002
   6.5532407720347917E-005   9.7180978758420678E-012   2.4923985869415619E-002
   6.7186087896271130E-005   9.7179583156266976E-012   2.4923985869415608E-002
   6.8881497931043870E-005   9.7178187574155328E-012   2.4923985869415573E-002
   7.0619690858466161E-005   9.7176792012085426E-012   2.4923985869415542E-002
   7.2401746285161679E-005   9.7175396470056995E-012   2.4923985869415320E-002
   7.4228771061130887E-005   9.7174000948069729E-012   2.4923985869415403E-002
   7.6101899967225074E-005   9.7172605446123385E-012   2.4923985869415494E-002
   7.8022296419968465E-005   9.7171209964217623E-012   2.4923985869415546E-002
   7.9991153194166364E-005   9.7169814502352171E-012   2.4923985869415608E-002
   8.2009693163747789E-005   9.7168419060526767E-012   2.4923985869415535E-002
   8.4079170061303072E-005   9.7167023638741075E-012   2.4923985869415344E-002
   8.6200869256787964E-005   9.7165628236994867E-012   2.4923985869415369E-002
   8.8376108555878082E-005   9.7164232855287819E-012   2.4923985869415577E-002
   9.0606239018469248E-005   9.7162837493619627E-012   2.4923985869415587E-002
   9.2892645797832519E-005   9.7161442151990062E-012   2.4923985869415549E-002
   9.5236749000944852E-005   9.7160046830398753E-012   2.4923985869415535E-002
   9.7640004570529766E-005   9.7158651528845491E-012   2.4923985869415587E-002
   1.0010390518935597E-004   9.7157256247329937E-012   2.4923985869415598E-002
   1.0262998120735542E-004   9.7155860985851831E-012   2.4923985869415539E-002
   1.0521980159213698E-004   9.7154465744410882E-012   2.4923985869415143E-002
   1.0787497490348559E-004   9.7153070523006785E-012   2.4923985869415143E-002
   1.1059715029245296E-004   9.7151675321639280E-012   2.4923985869415587E-002
   1.1338801852565905E-004   9.7150280140308045E-012   2.4923985869415601E-002
   1.1624931303544208E-004   9.7148884979012804E-012   2.4923985869415532E-002
   1.1918281099650830E-004   9.7147489837753299E-012   2.4923985869415601E-002
   1.2219033442975049E-004   9.7146094716529191E-012   2.4923985869415570E-002
   1.2527375133392082E-004   9.7144699615340254E-012   2.4923985869415497E-002
   1.2843497684586111E-004   9.7143304534186132E-012   2.4923985869415553E-002
   1.3167597443001074E-004   9.7141909473066599E-012   2.4923985869415518E-002
   1.3499875709793133E-004   9.7140514431981300E-012   2.4923985869415622E-002
   1.3840538865860576E-004   9.7139119410930024E-012   2.4923985869415601E-002
   1.4189798500028746E-004   9.7137724409912449E-012   2.4923985869415081E-002
   1.4547871540469704E-004   9.7136329428928252E-012   2.4923985869415171E-002
   1.4914980389438214E-004   9.7134934467977205E-012   2.4923985869415573E-002
   1.5291353061407640E-004   9.7133539527058971E-012   2.4923985869415553E-002
   1.5677223324691750E-004   9.7132144606173306E-012   2.4923985869415591E-002
   1.6072830846640220E-004   9.7130749705319887E-012   2.4923985869415567E-002
   1.6478421342498085E-004   9.7129354824498457E-012   2.4923985869415514E-002
   1.6894246728021614E-004   9.7127959963708691E-012   2.4923985869415521E-002
   1.7320565275945346E-004   9.7126565122950316E-012   2.4923985869415615E-002
   1.7757641776397520E-004   9.7125170302223089E-012   2.4923985869415615E-002
   1.8205747701363498E-004   9.7123775501526638E-012   2.4923985869415535E-002
   1.8665161373299376E-004   9.7122380720860737E-012   2.4923985869415556E-002
   1.9136168138000447E-004   9.7120985960225095E-012   2.4923985869415070E-002
   1.9619060541831924E-004   9.7119591219619405E-012   2.4923985869415105E-002
   2.0114138513432084E-004   9.7118196499043378E-012   2.4923985869415580E-002
   2.0621709550000422E-004   9.7116801798496721E-012   2.4923985869415605E-002
   2.1142088908286891E-004   9.7115407117979192E-012   2.4923985869415553E-002
   2.1675599800400562E-004   9.7114012457490436E-012   2.4923985869415560E-002
   2.2222573594559472E-004   9.7112617817030227E-012   2.4923985869415643E-002
   2.2783350020906261E-004   9.7111223196598242E-012   2.4923985869415525E-002
   2.3358277382517503E-004   9.7109828596194206E-012   2.4923985869415535E-002
   2.3947712771737770E-004   9.7108434015817828E-012   2.4923985869415674E-002
   2.4552022291972738E-004   9.7107039455468801E-012   2.4923985869415560E-002
   2.5171581285079179E-004   9.7105644915146883E-012   2.4923985869415501E-002
   2.5806774564493052E-004   9.7104250394851735E-012   2.4923985869415556E-002
   2.6457996654240414E-004   9.7102855894583098E-012   2.4923985869415070E-002
   2.7125652033979690E-004   9.7101461414340698E-012   2.4923985869415129E-002
   2.7810155390227577E-004   9.7100066954124210E-012   2.4923985869415608E-002
   2.8511931873924259E-004   9.7098672513933378E-012   2.4923985869415629E-002
   2.9231417364498436E-004   9.7097278093767878E-012   2.4923985869415584E-002
   2.9969058740595756E-004   9.7095883693627483E-012   2.4923985869415535E-002
   3.0725314157639021E-004   9.7094489313511854E-012   2.4923985869415532E-002
   3.1500653332392452E-004   9.7093094953420717E-012   2.4923985869415546E-002
   3.2295557834706836E-004   9.7091700613353781E-012   2.4923985869415625E-002
   3.3110521386626708E-004   9.7090306293310787E-012   2.4923985869415601E-002
   3.3946050169045370E-004   9.7088911993291397E-012   2.4923985869415466E-002
   3.4802663136098219E-004   9.7087517713295351E-012   2.4923985869415546E-002
   3.5680892337489653E-004   9.7086123453322359E-012   2.4923985869415202E-002
   3.6581283248953654E-004   9.7084729213372162E-012   2.4923985869415129E-002
   3.7504395111053639E-004   9.7083334993444421E-012   2.4923985869415508E-002
   3.8450801276531407E-004   9.7081940793538894E-012   2.4923985869415580E-002
   3.9421089566421590E-004   9.7080546613655257E-012   2.4923985869415573E-002
   4.0415862635152322E-004   9.7079152453793236E-012   2.4923985869415608E-002
   4.1435738344859147E-004   9.7077758313952557E-012   2.4923985869415639E-002
   4.2481350149144468E-004   9.7076364194132912E-012   2.4923985869415490E-002
   4.3553347486521084E-004   9.7074970094334026E-012   2.4923985869415521E-002
   4.4652396183784060E-004   9.7073576014555610E-012   2.4923985869415643E-002
   4.5779178869561450E-004   9.7072181954797371E-012   2.4923985869415608E-002
   4.6934395398300858E-004   9.7070787915059036E-012   2.4923985869415556E-002
   4.8118763284955076E-004   9.7069393895340297E-012   2.4923985869415115E-002
   4.9333018150636760E-004   9.7067999895640880E-012   2.4923985869415119E-002
   5.0577914179519216E-004   9.7066605915960495E-012   2.4923985869415511E-002
   5.1854224587266455E-004   9.7065211956298833E-012   2.4923985869415560E-002
   5.3162742101284276E-004   9.7063818016655636E-012   2.4923985869415563E-002
   5.4504279453090041E-004   9.7062424097030615E-012   2.4923985869415556E-002
   5.5879669883107262E-004   9.7061030197423477E-012   2.4923985869415567E-002
   5.7289767658198385E-004   9.7059636317833932E-012   2.4923985869415518E-002
   5.8735448602257332E-004   9.7058242458261690E-012   2.4923985869415622E-002
   6.0217610640191284E-004   9.7056848618706459E-012   2.4923985869415556E-002
   6.1737174355629522E-004   9.7055454799167965E-012   2.4923985869415542E-002
   6.3295083562705991E-004   9.7054060999645901E-012   2.4923985869415577E-002
   6.4892305892270247E-004   9.7052667220140008E-012   2.4923985869415133E-002
   6.6529833392891407E-004   9.7051273460649980E-012   2.4923985869415164E-002
   6.8208683147028188E-004   9.7049879721175541E-012   2.4923985869415570E-002
   6.9929897902747356E-004   9.7048486001716386E-012   2.4923985869415622E-002
   7.1694546721383693E-004   9.7047092302272238E-012   2.4923985869415560E-002
   7.3503725641543198E-004   9.7045698622842808E-012   2.4923985869415553E-002
   7.5358558359862134E-004   9.7044304963427804E-012   2.4923985869415549E-002
   7.7260196928944660E-004   9.7042911324026969E-012   2.4923985869415525E-002
   7.9209822472912689E-004   9.7041517704639946E-012   2.4923985869415587E-002
   8.1208645921012246E-004   9.7040124105266542E-012   2.4923985869415573E-002
   8.3257908759732052E-004   9.7038730525906385E-012   2.4923985869415518E-002
   8.5358883803901542E-004   9.7037336966559233E-012   2.4923985869415535E-002
   8.7512875987247102E-004   9.7035943427224795E-012   2.4923985869415140E-002
   8.9721223172897595E-004   9.7034549907902764E-012   2.4923985869415185E-002
   9.1985296984342993E-004   9.7033156408592849E-012   2.4923985869415546E-002
   9.4306503657361109E-004   9.7031762929294824E-012   2.4923985869415560E-002
   9.6686284913443104E-004   9.7030369470008318E-012   2.4923985869415587E-002
   9.9126118855259000E-004   9.7028976030733088E-012   2.4923985869415556E-002
   1.0162752088472007E-003   9.7027582611468860E-012   2.4923985869415542E-002
   1.0419204464420799E-003   9.7026189212215309E-012   2.4923985869415521E-002
   1.0682128298155557E-003   9.7024795832972163E-012   2.4923985869415684E-002
   1.0951686893937828E-003   9.7023402473739162E-012   2.4923985869415625E-002
   1.1228047676937099E-003   9.7022009134515967E-012   2.4923985869415452E-002
   1.1511382297220035E-003   9.7020615815302319E-012   2.4923985869415556E-002
   1.1801866736363804E-003   9.7019222516097945E-012   2.4923985869415639E-002
   1.2099681416759751E-003   9.7017829236902552E-012   2.4923985869415185E-002
   1.2405011313675295E-003   9.7016435977715818E-012   2.4923985869414984E-002
   1.2718046070143703E-003   9.7015042738537468E-012   2.4806715777798392E-002
   1.3035997221897296E-003   9.7013662309867235E-012   2.4390243902439063E-002
   1.3353948373650889E-003   9.7012315166735405E-012   2.3809523809523767E-002
   1.3671899525404480E-003   9.7010999742100897E-012   2.3255813953488334E-002
   1.3989850677158073E-003   9.7009714577034212E-012   2.2727272727272766E-002
   1.4307801828911666E-003   9.7008458310996014E-012   2.2222222222222185E-002
   1.4625752980665257E-003   9.7007229673184478E-012   2.1739130434782573E-002
   1.4943704132418850E-003   9.7006027474813320E-012   2.1276595744680889E-002
   1.5261655284172443E-003   9.7004850602202898E-012   2.0833333333333370E-002
   1.5579606435926036E-003   9.7003698010583870E-012   2.0408163265306156E-002
   1.5897557587679629E-003   9.7002568718526956E-012   1.9999999999999966E-002
   1.6215508739433220E-003   9.7001461802924314E-012   1.9607843137254870E-002
   1.6533459891186813E-003   9.7000376394458315E-012   1.9230769230769263E-002
   1.6851411042940407E-003   9.6999311673502152E-012   1.8867924528301855E-002
   1.7169362194693998E-003   9.6998266866403477E-012   1.8518518518518490E-002
   1.7487313346447591E-003   9.6997241242109127E-012   1.8181818181818212E-002
   1.7805264498201184E-003   9.6996234109094187E-012   1.7857142857142887E-002
   1.8123215649954777E-003   9.6995244812562614E-012   1.7543859649122837E-002
   1.8441166801708370E-003   9.6994272731891619E-012   1.7241379310344796E-002
   1.8759117953461961E-003   9.6993317278294285E-012   1.6949152542372854E-002
   1.9077069105215554E-003   9.6992377892678975E-012   1.6666666666666694E-002
   1.9395020256969147E-003   9.6991454043685271E-012   1.6393442622950793E-002
   1.9712971408722738E-003   9.6990545225880049E-012   1.6129032258064543E-002
   2.0030922560476333E-003   9.6989650958097597E-012   1.5873015873015900E-002
   2.0348873712229924E-003   9.6988770781910688E-012   1.5624999999999920E-002
   2.0666824863983515E-003   9.6987904260219978E-012   1.5384615384615411E-002
   2.0984776015737111E-003   9.6987050975951323E-012   1.5151515151515176E-002
   2.1302727167490701E-003   9.6986210530850912E-012   1.4925373134328384E-002
   2.1620678319244297E-003   9.6985382544369812E-012   1.4705882352941201E-002
   2.1938629470997888E-003   9.6984566652629722E-012   1.4492753623188331E-002
   2.2256580622751479E-003   9.6983762507463471E-012   1.4285714285714311E-002
   2.2574531774505074E-003   9.6982969775523234E-012   1.4084507042253544E-002
   2.2892482926258665E-003   9.6982188137451411E-012   1.3888888888888817E-002
   2.3210434078012256E-003   9.6981417287108521E-012   1.3698630136986325E-002
   2.3528385229765851E-003   9.6980656930853752E-012   1.3513513513513535E-002
   2.3846336381519442E-003   9.6979906786873631E-012   1.3333333333333265E-002
   2.4164287533273033E-003   9.6979166584555424E-012   1.3157894736842129E-002
   2.4482238685026628E-003   9.6978436063901224E-012   1.2987012987013009E-002
   2.4800189836780219E-003   9.6977714974980071E-012   1.2820512820512843E-002
   2.5118140988533814E-003   9.6977003077414750E-012   1.2658227848101286E-002
   2.5436092140287405E-003   9.6976300139901184E-012   1.2499999999999937E-002
   2.5754043292040996E-003   9.6975605939757341E-012   1.2345679012345701E-002
   2.6071994443794592E-003   9.6974920262500025E-012   1.2195121951219532E-002
   2.6389945595548183E-003   9.6974242901447349E-012   1.2048192771084359E-002
   2.6707896747301778E-003   9.6973573657344817E-012   1.1904761904761925E-002
   2.7025847899055369E-003   9.6972912338013799E-012   1.1764705882352880E-002
   2.7343799050808960E-003   9.6972258758020291E-012   1.1627906976744207E-002
   2.7661750202562555E-003   9.6971612738363069E-012   1.1494252873563237E-002
   2.7979701354316146E-003   9.6970974106179497E-012   1.1363636363636305E-002
   2.8297652506069737E-003   9.6970342694468126E-012   1.1235955056179796E-002
   2.8615603657823332E-003   9.6969718341826518E-012   1.1111111111111129E-002
   2.8933554809576923E-003   9.6969100892203852E-012   1.0989010989010933E-002
   2.9251505961330514E-003   9.6968490194666953E-012   1.0869565217391323E-002
   2.9569457113084109E-003   9.6967886103178813E-012   1.0752688172043029E-002
   2.9887408264837700E-003   9.6967288476389258E-012   1.0638297872340444E-002
   3.0205359416591296E-003   9.6966697177436376E-012   1.0526315789473701E-002
   3.0523310568344886E-003   9.6966112073758561E-012   1.0416666666666614E-002
   3.0841261720098477E-003   9.6965533036916249E-012   1.0309278350515483E-002
   3.1159212871852073E-003   9.6964959942422747E-012   1.0204081632653078E-002
   3.1477164023605664E-003   9.6964392669583648E-012   1.0101010101010119E-002
   3.1795115175359259E-003   9.6963831101344429E-012   1.0000000000000016E-002
   3.2113066327112850E-003   9.6963275124145503E-012   9.9009900990098508E-003
   3.2431017478866441E-003   9.6962724627784441E-012   9.8039215686274682E-003
   3.2748968630620036E-003   9.6962179505284962E-012   9.7087378640776864E-003
   3.3066919782373627E-003   9.6961639652772294E-012   9.6153846153845656E-003
   3.3384870934127218E-003   9.6961104969354314E-012   9.5238095238095403E-003
   3.3702822085880813E-003   9.6960575357008519E-012   9.4339622641509586E-003
   3.4020773237634404E-003   9.6960050720474204E-012   9.3457943925233170E-003
   3.4338724389387995E-003   9.6959530967149696E-012   9.2592592592592761E-003
   3.4656675541141590E-003   9.6959016006994269E-012   9.1743119266055207E-003
   3.4974626692895181E-003   9.6958505752434618E-012   9.0909090909091061E-003
   3.5292577844648777E-003   9.6958000118275534E-012   9.0090090090090245E-003
   3.5610528996402368E-003   9.6957499021614521E-012   8.9285714285713830E-003
   3.5928480148155958E-003   9.6957002381760288E-012   8.8495575221239093E-003
   3.6246431299909554E-003   9.6956510120154862E-012   8.7719298245614186E-003
   3.6564382451663145E-003   9.6956022160298948E-012   8.6956521739130592E-003
   3.6882333603416740E-003   9.6955538427680666E-012   8.6206896551724276E-003
   3.7200284755170331E-003   9.6955058849707372E-012   8.5470085470085028E-003
   3.7518235906923922E-003   9.6954583355640228E-012   8.4745762711864545E-003
   3.7836187058677517E-003   9.6954111876531565E-012   8.4033613445378286E-003
   3.8154138210431108E-003   9.6953644345165075E-012   8.3333333333332898E-003
   3.8472089362184699E-003   9.6953180695998180E-012   8.2644628099173695E-003
   3.8790040513938294E-003   9.6952720865107042E-012   8.1967213114754241E-003
   3.9107991665691885E-003   9.6952264790133600E-012   8.1300813008129674E-003
   3.9425942817445476E-003   9.6951812410234859E-012   8.0645161290322179E-003
   3.9743893969199067E-003   9.6951363666034291E-012   8.0000000000000696E-003
   4.0061845120952667E-003   9.6950918499574970E-012   7.9365079365080037E-003
   4.0379796272706258E-003   9.6950476854274738E-012   7.8740157480314561E-003
   4.0697747424459849E-003   9.6950038674883147E-012   7.8124999999999601E-003
   4.1015698576213440E-003   9.6949603907439798E-012   7.7519379844960849E-003
   4.1333649727967030E-003   9.6949172499234657E-012   7.6923076923077587E-003
   4.1651600879720630E-003   9.6948744398769689E-012   7.6335877862596067E-003
   4.1969552031474221E-003   9.6948319555721925E-012   7.5757575757575369E-003
   4.2287503183227812E-003   9.6947897920908027E-012   7.5187969924811644E-003
   4.2605454334981403E-003   9.6947479446250160E-012   7.4626865671641408E-003
   4.2923405486734994E-003   9.6947064084743058E-012   7.4074074074074710E-003
   4.3241356638488593E-003   9.6946651790422394E-012   7.3529411764706506E-003
   4.3559307790242184E-003   9.6946242518334230E-012   7.2992700729926632E-003
   4.3877258941995775E-003   9.6945836224505661E-012   7.2463768115941657E-003
   4.4195210093749366E-003   9.6945432865916493E-012   7.1942446043165098E-003
   4.4513161245502957E-003   9.6945032400471813E-012   7.1428571428571071E-003
   4.4831112397256548E-003   9.6944634786975780E-012   7.0921985815603451E-003
   4.5149063549010148E-003   9.6944239985106133E-012   7.0422535211268197E-003
   4.5467014700763739E-003   9.6943847955389686E-012   6.9930069930069566E-003
   4.5784965852517330E-003   9.6943458659178588E-012   6.9444444444444085E-003
   4.6102917004270921E-003   9.6943072058627598E-012   6.8965517241378962E-003
   4.6420868156024512E-003   9.6942688116671949E-012   6.8493150684932093E-003
   4.6738819307778111E-003   9.6942306797005972E-012   6.8027210884354320E-003
   4.7056770459531702E-003   9.6941928064062629E-012   6.7567567567567216E-003
   4.7374721611285293E-003   9.6941551882993513E-012   6.7114093959731204E-003
   4.7692672763038884E-003   9.6941178219649732E-012   6.6666666666666324E-003
   4.8010623914792475E-003   9.6940807040563170E-012   6.6225165562913569E-003
   4.8328575066546066E-003   9.6940438312928589E-012   6.5789473684211095E-003
   4.8646526218299666E-003   9.6940072004586254E-012   6.5359477124183564E-003
